activity_zone_id,name,centroid_x,centroid_y,geometry,centroid,poi_count
508,Q28,-91.6707249999999,37.90483499999994,"POLYGON ((-91.6737299999999 37.90182999999994,-91.6737299999999 37.90783999999994,-91.6677199999999 37.90783999999994,-91.6677199999999 37.90182999999994,-91.6737299999999 37.90182999999994))",POINT (-91.6707249999999 37.90483499999994),0
509,Q29,-91.6647149999999,37.90483499999994,"POLYGON ((-91.6677199999999 37.90182999999994,-91.6677199999999 37.90783999999994,-91.6617099999999 37.90783999999994,-91.6617099999999 37.90182999999994,-91.6677199999999 37.90182999999994))",POINT (-91.6647149999999 37.90483499999994),0
510,Q30,-91.6587049999999,37.90483499999994,"POLYGON ((-91.6617099999999 37.90182999999994,-91.6617099999999 37.90783999999994,-91.6556999999999 37.90783999999994,-91.6556999999999 37.90182999999994,-91.6617099999999 37.90182999999994))",POINT (-91.6587049999999 37.90483499999994),0
511,Gate1,-91.839005,37.904835,,POINT (-91.839005 37.904835),0
512,Gate2,-91.839005,37.910845,,POINT (-91.839005 37.910845),0
513,Gate3,-91.839005,37.916855,,POINT (-91.839005 37.916855),0
514,Gate4,-91.839005,37.922865,,POINT (-91.839005 37.922865),0
515,Gate5,-91.839005,37.928875,,POINT (-91.839005 37.928875),0
516,Gate6,-91.839005,37.934885,,POINT (-91.839005 37.934885),0
517,Gate7,-91.839005,37.940895,,POINT (-91.839005 37.940895),0
518,Gate8,-91.839005,37.946905,,POINT (-91.839005 37.946905),0
519,Gate9,-91.839005,37.952915,,POINT (-91.839005 37.952915),0
520,Gate10,-91.839005,37.958925,,POINT (-91.839005 37.958925),0
521,Gate11,-91.839005,37.964935,,POINT (-91.839005 37.964935),0
522,Gate12,-91.839005,37.970945,,POINT (-91.839005 37.970945),0
523,Gate13,-91.839005,37.976955,,POINT (-91.839005 37.976955),0
524,Gate14,-91.839005,37.982965,,POINT (-91.839005 37.982965),0
525,Gate15,-91.839005,37.988974999999996,,POINT (-91.839005 37.988974999999996),0
526,Gate16,-91.839005,37.994985,,POINT (-91.839005 37.994985),0
527,Gate17,-91.839005,38.000994999999996,,POINT (-91.839005 38.000994999999996),0
528,Gate18,-91.832995,38.007005,,POINT (-91.832995 38.007005),0
529,Gate19,-91.826985,38.007005,,POINT (-91.826985 38.007005),0
530,Gate20,-91.82097499999999,38.007005,,POINT (-91.82097499999999 38.007005),0
531,Gate21,-91.814965,38.007005,,POINT (-91.814965 38.007005),0
532,Gate22,-91.808955,38.007005,,POINT (-91.808955 38.007005),0
533,Gate23,-91.802945,38.007005,,POINT (-91.802945 38.007005),0
534,Gate24,-91.79693499999999,38.007005,,POINT (-91.79693499999999 38.007005),0
535,Gate25,-91.790925,38.007005,,POINT (-91.790925 38.007005),0
536,Gate26,-91.784915,38.007005,,POINT (-91.784915 38.007005),0
537,Gate27,-91.778905,38.007005,,POINT (-91.778905 38.007005),0
538,Gate28,-91.77289499999999,38.007005,,POINT (-91.77289499999999 38.007005),0
539,Gate29,-91.766885,38.007005,,POINT (-91.766885 38.007005),0
540,Gate30,-91.760875,38.007005,,POINT (-91.760875 38.007005),0
541,Gate31,-91.754865,38.007005,,POINT (-91.754865 38.007005),0
542,Gate32,-91.74885499999999,38.007005,,POINT (-91.74885499999999 38.007005),0
543,Gate33,-91.742845,38.007005,,POINT (-91.742845 38.007005),0
544,Gate34,-91.736835,38.007005,,POINT (-91.736835 38.007005),0
545,Gate35,-91.730825,38.007005,,POINT (-91.730825 38.007005),0
546,Gate36,-91.72481499999999,38.007005,,POINT (-91.72481499999999 38.007005),0
547,Gate37,-91.718805,38.007005,,POINT (-91.718805 38.007005),0
548,Gate38,-91.712795,38.007005,,POINT (-91.712795 38.007005),0
549,Gate39,-91.706785,38.007005,,POINT (-91.706785 38.007005),0
550,Gate40,-91.700775,38.007005,,POINT (-91.700775 38.007005),0
551,Gate41,-91.694765,38.007005,,POINT (-91.694765 38.007005),0
552,Gate42,-91.688755,38.007005,,POINT (-91.688755 38.007005),0
553,Gate43,-91.682745,38.007005,,POINT (-91.682745 38.007005),0
554,Gate44,-91.676735,38.007005,,POINT (-91.676735 38.007005),0
555,Gate45,-91.67072499999999,38.007005,,POINT (-91.67072499999999 38.007005),0
556,Gate46,-91.664715,38.007005,,POINT (-91.664715 38.007005),0
557,Gate47,-91.658705,38.007005,,POINT (-91.658705 38.007005),0
558,Gate48,-91.652695,38.000994999999996,,POINT (-91.652695 38.000994999999996),0
559,Gate49,-91.652695,37.99498499999999,,POINT (-91.652695 37.99498499999999),0
560,Gate50,-91.652695,37.988974999999996,,POINT (-91.652695 37.988974999999996),0
561,Gate51,-91.652695,37.98296499999999,,POINT (-91.652695 37.98296499999999),0
562,Gate52,-91.652695,37.976955,,POINT (-91.652695 37.976955),0
563,Gate53,-91.652695,37.97094499999999,,POINT (-91.652695 37.97094499999999),0
564,Gate54,-91.652695,37.964935,,POINT (-91.652695 37.964935),0
565,Gate55,-91.652695,37.958924999999994,,POINT (-91.652695 37.958924999999994),0
566,Gate56,-91.652695,37.952915,,POINT (-91.652695 37.952915),0
567,Gate57,-91.652695,37.946904999999994,,POINT (-91.652695 37.946904999999994),0
568,Gate58,-91.652695,37.940895,,POINT (-91.652695 37.940895),0
569,Gate59,-91.652695,37.934884999999994,,POINT (-91.652695 37.934884999999994),0
570,Gate60,-91.652695,37.928875,,POINT (-91.652695 37.928875),0
571,Gate61,-91.652695,37.922864999999994,,POINT (-91.652695 37.922864999999994),0
572,Gate62,-91.652695,37.916855,,POINT (-91.652695 37.916855),0
573,Gate63,-91.652695,37.910844999999995,,POINT (-91.652695 37.910844999999995),0
574,Gate64,-91.652695,37.904835,,POINT (-91.652695 37.904835),0
575,Gate65,-91.658705,37.898824999999995,,POINT (-91.658705 37.898824999999995),0
576,Gate66,-91.664715,37.898824999999995,,POINT (-91.664715 37.898824999999995),0
577,Gate67,-91.670725,37.898824999999995,,POINT (-91.670725 37.898824999999995),0
578,Gate68,-91.676735,37.898824999999995,,POINT (-91.676735 37.898824999999995),0
579,Gate69,-91.682745,37.898824999999995,,POINT (-91.682745 37.898824999999995),0
580,Gate70,-91.688755,37.898824999999995,,POINT (-91.688755 37.898824999999995),0
581,Gate71,-91.694765,37.898824999999995,,POINT (-91.694765 37.898824999999995),0
582,Gate72,-91.700775,37.898824999999995,,POINT (-91.700775 37.898824999999995),0
583,Gate73,-91.706785,37.898824999999995,,POINT (-91.706785 37.898824999999995),0
584,Gate74,-91.712795,37.898824999999995,,POINT (-91.712795 37.898824999999995),0
585,Gate75,-91.718805,37.898824999999995,,POINT (-91.718805 37.898824999999995),0
586,Gate76,-91.72481499999999,37.898824999999995,,POINT (-91.72481499999999 37.898824999999995),0
587,Gate77,-91.730825,37.898824999999995,,POINT (-91.730825 37.898824999999995),0
588,Gate78,-91.736835,37.898824999999995,,POINT (-91.736835 37.898824999999995),0
589,Gate79,-91.742845,37.898824999999995,,POINT (-91.742845 37.898824999999995),0
590,Gate80,-91.74885499999999,37.898824999999995,,POINT (-91.74885499999999 37.898824999999995),0
591,Gate81,-91.754865,37.898824999999995,,POINT (-91.754865 37.898824999999995),0
592,Gate82,-91.760875,37.898824999999995,,POINT (-91.760875 37.898824999999995),0
593,Gate83,-91.766885,37.898824999999995,,POINT (-91.766885 37.898824999999995),0
594,Gate84,-91.77289499999999,37.898824999999995,,POINT (-91.77289499999999 37.898824999999995),0
595,Gate85,-91.778905,37.898824999999995,,POINT (-91.778905 37.898824999999995),0
596,Gate86,-91.784915,37.898824999999995,,POINT (-91.784915 37.898824999999995),0
597,Gate87,-91.790925,37.898824999999995,,POINT (-91.790925 37.898824999999995),0
598,Gate88,-91.79693499999999,37.898824999999995,,POINT (-91.79693499999999 37.898824999999995),0
599,Gate89,-91.802945,37.898824999999995,,POINT (-91.802945 37.898824999999995),0
600,Gate90,-91.808955,37.898824999999995,,POINT (-91.808955 37.898824999999995),0
601,Gate91,-91.814965,37.898824999999995,,POINT (-91.814965 37.898824999999995),0
602,Gate92,-91.820975,37.898824999999995,,POINT (-91.820975 37.898824999999995),0
603,Gate93,-91.826985,37.898824999999995,,POINT (-91.826985 37.898824999999995),0
604,Gate94,-91.832995,37.898824999999995,,POINT (-91.832995 37.898824999999995),0
